NGC 3507,10.9,3.4,2.9
NGC 3508,14.0,1.1,0.9
NGC 3509,12.7,1.4,0.6
NGC 3510,12.2,4.1,0.8
NGC 3511,11.0,6.0,2.1
NGC 3512,12.3,1.5,1.5
NGC 3513,11.5,2.9,2.4
NGC 3514,13.0,1.1,0.9
NGC 3515,13.9,0.9,0.7
NGC 3516,11.7,1.9,1.4
NGC 3517,13.8,0.7,0.4
NGC 3518,13.5,1.6,0.8
NGC 3519,7.7,4.0,4.0
NGC 3521,9.0,11.2,5.4
NGC 3522,13.1,1.2,0.7
NGC 3523,12.9,1.5,1.5
NGC 3524,12.8,1.6,0.5
NGC 3525,12.6,2.6,1.5
NGC 3526,13.2,1.9,0.4
NGC 3527,13.7,1.0,0.9
NGC 3528,13.0,2.6,1.5
NGC 3529,14.0,1.0,0.8
NGC 3530,13.8,0.7,0.3
NGC 3531,13.8,1.9,0.4
NGC 3532,3.0,50.0,50.0
NGC 3533,12.9,2.8,0.6
NGC 3535,13.5,1.1,0.5
NGC 3536,13.7,1.1,0.8
NGC 3537,14.0,1.6,1.2
NGC 3539,14.5,1.1,0.2
NGC 3540,13.3,1.4,1.2
NGC 3541,15.0,1.4,1.3
NGC 3542,14.1,0.8,0.3
NGC 3543,14.8,1.3,0.3
NGC 3544,13.1,3.0,0.9
NGC 3546,14.0,1.3,0.7
NGC 3547,12.8,2.0,0.9
NGC 3548,14.8,1.4,1.2
NGC 3549,12.1,3.1,1.0
NGC 3550,13.3,1.0,1.0
NGC 3551,15.0,1.8,1.7
NGC 3552,15.1,0.7,0.7
NGC 3553,15.1,0.5,0.4
NGC 3554,15.3,0.4,0.4
NGC 3555,12.8,0.4,0.3
NGC 3556,10.0,8.6,2.4
NGC 3557,10.4,4.0,3.0
NGC 3558,13.6,0.9,0.8
NGC 3559,12.7,1.3,0.9
NGC 3560,13.7,1.3,0.9
NGC 3562,12.2,1.7,1.3
NGC 3564,12.1,1.7,0.9
NGC 3565,15.6,1.0,0.6
NGC 3566,15.6,1.0,0.6
NGC 3567,13.3,0.9,0.8
NGC 3568,12.3,2.5,0.9
NGC 3569,13.3,1.1,1.0
NGC 3570,13.5,1.0,1.0
NGC 3571,12.1,3.0,0.9
NGC 3572,6.6,7.0,7.0
NGC 3573,12.3,3.6,1.0
NGC 3574,14.8,0.4,0.4
NGC 3575,12.2,3.1,2.7
NGC 3576,99.9,3.0,3.0
NGC 3577,13.4,1.4,1.4
NGC 3580,14.0,0.9,0.3
NGC 3583,11.1,2.5,1.5
NGC 3585,9.9,5.2,3.1
NGC 3587,11.0,3.3667,3.2667
NGC 3588,15.3,0.5,0.3
NGC 3589,13.8,1.5,0.8
NGC 3590,8.2,4.0,4.0
NGC 3591,14.0,1.3,0.9
NGC 3592,13.7,1.8,0.6
NGC 3593,10.9,4.9,2.1
NGC 3594,13.7,1.3,1.2
NGC 3595,12.1,1.6,0.7
NGC 3596,11.3,4.1,4.1
NGC 3597,12.6,1.8,1.4
NGC 3598,12.3,1.8,1.3
NGC 3599,11.9,2.5,2.5
NGC 3600,11.7,4.1,0.8
NGC 3601,13.8,0.5,0.5
NGC 3602,15.7,0.8,0.2
NGC 3603,9.1,2.5,2.5
NGC 3604,12.8,2.0,1.6
NGC 3605,12.3,1.4,0.9
NGC 3606,12.4,1.5,1.4
NGC 3607,9.9,4.6,4.0
NGC 3608,10.8,3.5,3.0
NGC 3609,13.1,1.2,1.0
NGC 3610,10.8,2.5,2.5
NGC 3611,12.1,2.0,1.6
NGC 3612,14.2,1.0,0.8
NGC 3613,10.9,3.6,2.0
NGC 3614,11.6,4.8,2.9
NGC 3615,12.8,1.4,0.9
NGC 3617,12.8,2.8,2.0
NGC 3618,13.6,0.9,0.8
NGC 3619,11.5,3.5,2.4
NGC 3620,15.3,2.7,1.1
NGC 3621,9.7,12.4,5.7
NGC 3622,13.2,1.2,0.5
NGC 3623,9.3,9.0,2.3
NGC 3624,13.9,0.9,0.6
NGC 3625,13.1,2.0,0.6
NGC 3626,11.0,3.2,2.4
NGC 3627,8.9,9.1,4.1
NGC 3628,9.5,13.1,3.1
NGC 3629,12.1,2.0,1.5
NGC 3630,11.9,2.0,0.8
NGC 3631,10.4,5.0,4.8
NGC 3632,11.8,3.2,2.4
NGC 3633,13.6,1.1,0.4
NGC 3634,15.5,0.7,0.5
NGC 3635,16.0,1.3,1.0
NGC 3636,12.4,1.7,1.7
NGC 3637,12.7,1.8,1.7
NGC 3638,15.0,2.3,0.7
NGC 3639,13.6,0.6,0.5
NGC 3640,10.4,4.5,4.0
NGC 3641,13.2,0.8,0.8
NGC 3642,11.2,5.5,4.7
NGC 3643,14.1,0.6,0.3
NGC 3644,13.7,1.5,0.7
NGC 3645,15.5,2.0,0.8
NGC 3646,11.1,3.9,2.2
NGC 3647,15.6,0.4,0.4
NGC 3648,12.6,1.3,0.8
NGC 3649,13.7,1.4,0.6
NGC 3650,13.9,1.6,0.3
NGC 3651,13.2,1.1,1.1
NGC 3652,12.2,2.0,0.7
NGC 3653,13.6,0.9,0.6
NGC 3654,12.7,1.2,0.6
NGC 3655,11.6,1.5,1.0
NGC 3656,12.5,1.5,1.5
NGC 3657,12.4,1.7,1.7
NGC 3658,12.2,1.8,1.7
NGC 3659,12.3,2.3,1.3
NGC 3660,12.5,2.8,2.3
NGC 3661,14.0,1.6,0.6
NGC 3662,12.9,1.3,0.8
NGC 3663,13.0,2.0,1.4
NGC 3664,12.8,2.0,1.9
NGC 3665,10.8,3.5,3.0
NGC 3666,12.0,4.6,1.3
NGC 3668,12.3,1.7,1.3
NGC 3669,12.4,2.0,0.5
NGC 3670,13.5,1.1,0.7
NGC 3671,15.7,0.5,0.4
NGC 3672,11.4,4.0,1.8
NGC 3673,11.5,3.7,2.4
NGC 3674,12.2,1.7,0.6
NGC 3675,10.2,6.2,3.6
NGC 3676,14.7,0.8,0.7
NGC 3677,12.3,1.6,1.3
NGC 3678,13.6,0.8,0.8
NGC 3679,15.0,1.0,0.8
NGC 3680,7.6,6.0,6.0
NGC 3681,11.2,3.0,2.2
NGC 3682,12.5,1.7,1.1
NGC 3683,12.4,1.8,0.7
NGC 3684,11.4,3.4,2.2
NGC 3685,15.1,0.7,0.4
NGC 3686,11.3,3.1,2.4
NGC 3687,12.0,1.9,1.9
NGC 3688,15.0,1.2,0.9
NGC 3689,12.3,1.7,1.1
NGC 3690,11.5,2.0,1.0
NGC 3691,11.8,1.4,1.0
NGC 3692,12.1,3.1,0.7
NGC 3693,13.0,3.4,0.7
NGC 3694,12.9,0.7,0.6
NGC 3695,14.8,0.9,0.7
NGC 3696,14.2,1.3,1.1
NGC 3698,14.8,0.9,0.7
NGC 3699,14.0,1.1167,1.1167
NGC 3700,14.0,1.0,0.7
NGC 3701,12.9,1.9,0.9
NGC 3702,15.0,1.3,0.7
NGC 3703,14.7,0.8,0.4
NGC 3704,14.0,1.6,1.4
NGC 3705,11.1,4.6,1.9
NGC 3706,11.3,3.1,1.8
NGC 3707,15.2,0.6,0.4
NGC 3710,13.1,1.0,0.8
NGC 3711,15.0,0.9,0.4
NGC 3712,13.9,1.7,0.6
NGC 3713,13.2,1.2,0.8
NGC 3714,14.1,1.3,0.8
NGC 3715,13.0,1.4,0.9
NGC 3716,13.5,0.7,0.6
NGC 3717,11.2,6.2,1.0
NGC 3718,10.8,8.2,3.5
NGC 3719,13.0,1.7,1.3
NGC 3720,12.9,1.0,0.8
NGC 3721,15.0,1.0,0.5
NGC 3722,16.0,0.7,0.7
NGC 3723,14.0,1.0,0.9
NGC 3724,15.0,1.6,0.7
NGC 3725,13.0,1.2,0.9
NGC 3726,10.4,6.0,4.1
NGC 3727,14.5,0.9,0.6
NGC 3728,13.0,2.0,1.5
NGC 3729,11.4,2.9,1.9
NGC 3730,14.0,1.0,0.9
NGC 3731,14.3,1.0,0.9
NGC 3732,12.5,1.4,1.2
NGC 3733,12.4,4.9,2.2
NGC 3734,14.0,1.3,1.0
NGC 3735,11.8,4.0,0.8
NGC 3736,15.5,1.1,0.7
NGC 3737,12.9,1.1,1.0
NGC 3738,11.7,2.6,2.2
NGC 3739,14.4,1.1,0.3
NGC 3740,14.9,0.9,0.4
NGC 3741,14.0,2.0,1.1
NGC 3742,12.1,2.4,1.7
NGC 3743,15.6,0.4,0.4
NGC 3744,15.4,0.6,0.2
NGC 3745,15.2,0.4,0.2
NGC 3746,14.2,1.1,0.5
NGC 3747,15.8,0.7,0.3
NGC 3748,14.8,0.7,0.4
NGC 3749,12.3,3.2,0.8
NGC 3750,13.9,0.8,0.7
NGC 3751,13.9,0.8,0.5
NGC 3752,12.9,1.7,0.7
NGC 3753,13.6,1.7,0.5
NGC 3754,14.3,0.4,0.3
NGC 3755,12.8,3.4,1.4
NGC 3756,11.5,4.2,2.1
NGC 3757,12.6,1.1,1.1
NGC 3758,14.2,0.5,0.5
NGC 3759,13.3,1.0,1.0
NGC 3760,12.3,3.3,1.0
NGC 3761,15.0,0.5,0.5
NGC 3762,12.6,1.8,0.5
NGC 3763,13.0,1.2,1.2
NGC 3764,14.9,1.1,0.9
NGC 3765,14.0,0.8,0.6
NGC 3766,5.3,12.0,12.0
NGC 3767,13.4,1.0,0.9
NGC 3768,12.4,1.8,1.2
NGC 3769,11.8,2.9,1.0
NGC 3770,12.9,1.0,0.7
NGC 3771,12.6,1.4,1.4
NGC 3772,13.5,1.1,0.6
NGC 3773,12.0,1.2,1.0
NGC 3774,15.0,1.0,0.5
NGC 3775,15.0,1.1,0.5
NGC 3776,15.5,0.3,0.2
NGC 3777,14.0,1.1,0.7
NGC 3778,14.1,1.2,0.9
NGC 3779,14.0,1.9,1.0
NGC 3780,11.5,3.0,2.4
NGC 3781,13.7,0.5,0.3
NGC 3782,12.4,1.6,1.1
NGC 3783,11.7,1.9,1.7
NGC 3784,14.3,0.9,0.3
NGC 3785,14.2,1.0,0.4
NGC 3786,12.3,2.1,1.1
NGC 3787,14.7,0.4,0.3
NGC 3788,12.6,1.8,0.5
NGC 3789,16.0,1.3,0.7
NGC 3790,13.9,1.1,0.3
NGC 3791,14.5,1.4,1.0
NGC 3794,15.0,2.2,1.5
NGC 3795,13.1,2.1,0.5
NGC 3796,12.5,1.3,0.9
NGC 3798,12.1,2.5,1.8
NGC 3799,13.9,0.7,0.5
NGC 3800,12.7,2.0,0.6
NGC 3801,12.0,2.8,1.7
NGC 3802,13.3,1.1,0.3
NGC 3803,16.5,0.3,0.3
NGC 3804,12.9,2.2,1.5
NGC 3805,12.6,1.4,1.1
NGC 3806,13.6,1.4,1.4
NGC 3808,13.4,1.6,0.9
NGC 3809,12.7,1.0,0.8
NGC 3810,10.8,4.1,2.7
NGC 3811,12.3,2.2,1.7
NGC 3812,12.4,1.7,1.6
NGC 3813,11.6,2.0,1.0
NGC 3814,15.6,0.4,0.2
NGC 3815,13.0,1.7,0.9
NGC 3816,12.5,1.9,1.1
NGC 3817,13.3,1.0,0.9
NGC 3818,11.7,2.0,1.2
NGC 3819,13.8,0.8,0.7
NGC 3820,14.4,0.7,0.4
NGC 3821,12.9,1.4,1.3
NGC 3822,13.1,1.4,0.8
NGC 3823,14.0,1.5,1.3
NGC 3824,13.6,1.3,0.7
NGC 3825,13.0,1.3,1.0
NGC 3826,13.4,0.9,0.7
NGC 3827,13.3,0.9,0.8
NGC 3828,15.5,0.8,0.8
NGC 3829,14.0,1.0,0.6
NGC 3830,14.7,0.9,0.7
NGC 3831,14.0,2.7,0.6
NGC 3832,13.0,1.9,1.6
NGC 3833,13.5,1.4,0.7
NGC 3834,13.4,1.4,1.0
NGC 3835,12.4,1.8,0.7
NGC 3836,13.0,1.4,1.3
NGC 3837,13.3,0.6,0.6
NGC 3838,12.3,1.4,0.6
NGC 3839,13.6,1.0,0.5
NGC 3840,13.8,1.1,0.8
NGC 3841,13.6,0.7,0.5
NGC 3842,11.8,1.4,1.0
NGC 3843,13.5,0.9,0.4
NGC 3844,13.9,1.2,0.2
NGC 3845,14.0,0.8,0.3
NGC 3846,13.9,1.0,0.7
NGC 3847,13.3,1.1,1.1
NGC 3848,15.0,1.4,0.8
NGC 3849,14.6,0.8,0.5
NGC 3850,13.3,2.1,1.0
NGC 3851,15.2,0.3,0.2
NGC 3852,13.7,1.3,1.0
NGC 3853,12.4,1.6,1.0
NGC 3854,13.0,2.1,1.5
NGC 3855,15.6,1.2,0.9
NGC 3856,14.3,1.1,1.1
NGC 3857,14.1,1.0,0.6
NGC 3858,14.0,1.4,0.8
NGC 3859,14.1,1.2,0.3
NGC 3862,12.7,1.5,1.5
NGC 3863,12.9,2.8,0.6
NGC 3864,14.1,0.9,0.7
NGC 3865,12.0,2.1,1.5
NGC 3866,14.0,1.4,0.8
NGC 3867,13.2,1.5,0.6
NGC 3868,14.3,0.8,0.3
NGC 3869,12.8,1.9,0.5
NGC 3870,13.0,1.0,0.8
NGC 3871,15.4,1.0,0.2
NGC 3872,11.7,2.3,1.7
NGC 3873,12.9,1.5,1.3
NGC 3875,13.9,1.0,0.3
NGC 3876,12.8,1.1,0.7
NGC 3877,11.0,5.3,1.2
NGC 3878,15.5,0.5,0.5
NGC 3879,13.1,2.7,0.5
NGC 3880,13.8,0.7,0.7
NGC 3881,15.2,0.7,0.7
NGC 3882,13.3,2.3,1.4
NGC 3883,12.6,2.8,2.3
NGC 3884,12.6,2.1,1.4
NGC 3885,11.9,2.7,1.0
NGC 3886,13.1,1.2,0.9
NGC 3887,10.6,3.5,2.7
NGC 3888,12.1,1.8,1.4
NGC 3889,15.4,0.7,0.4
NGC 3890,13.1,0.9,0.9
NGC 3891,12.4,2.0,1.7
NGC 3892,11.5,3.1,2.3
NGC 3893,10.5,4.5,2.4
NGC 3894,11.6,2.0,1.4
NGC 3895,13.1,1.1,0.8
NGC 3896,12.9,1.5,1.0
NGC 3897,12.9,1.9,1.9
NGC 3898,10.7,3.8,2.6
NGC 3899,13.4,1.5,0.9
NGC 3900,11.4,3.5,1.8
NGC 3901,13.7,1.8,0.8
NGC 3902,12.8,1.6,1.3
NGC 3903,12.8,1.1,1.0
NGC 3904,10.9,2.7,2.0
NGC 3905,12.8,1.9,1.4
NGC 3906,12.9,1.8,1.7
NGC 3908,17.4,0.4,0.4
NGC 3909,99.9,20.0,15.0
NGC 3910,12.8,1.6,1.2
NGC 3911,13.8,1.0,0.8
NGC 3912,12.4,1.5,0.9
NGC 3913,12.6,2.5,2.5
NGC 3914,13.2,1.1,0.6
NGC 3915,14.5,1.5,0.4
NGC 3916,13.9,1.5,0.4
NGC 3917,11.8,5.0,1.1
NGC 3918,8.4,0.2,0.2
NGC 3919,13.3,0.9,0.9
NGC 3920,13.1,1.0,1.0
NGC 3921,12.4,2.1,1.3
NGC 3922,12.8,1.7,0.8
NGC 3923,9.8,6.6,4.5
NGC 3924,15.7,1.7,0.8
NGC 3925,15.3,0.7,0.5
NGC 3928,12.6,1.4,1.4
NGC 3929,14.0,0.6,0.4
NGC 3930,12.4,3.0,2.3
NGC 3931,13.4,1.1,0.9
NGC 3932,15.1,1.1,0.5
NGC 3933,13.6,1.1,0.6
NGC 3934,13.5,1.1,1.0
NGC 3935,13.2,1.1,0.5
NGC 3936,12.0,3.9,0.7
NGC 3937,12.5,1.8,1.6
NGC 3938,10.4,5.1,5.0
NGC 3939,14.1,0.9,0.9
NGC 3940,12.8,1.7,1.6
NGC 3941,10.3,3.5,2.5
NGC 3942,14.0,1.5,0.9
NGC 3943,13.3,1.1,1.1
NGC 3944,12.9,1.4,1.1
NGC 3945,10.9,6.4,4.2
NGC 3946,15.5,0.5,0.4
NGC 3947,13.1,1.4,1.2
NGC 3949,11.1,2.9,1.7
NGC 3950,15.5,0.2,0.2
NGC 3951,13.6,1.1,0.5
NGC 3952,13.1,1.6,0.6
NGC 3953,10.1,6.9,3.6
NGC 3954,13.6,0.7,0.6
NGC 3955,11.9,3.1,1.0
NGC 3956,12.1,3.3,1.0
NGC 3957,11.8,2.9,0.7
NGC 3958,13.0,1.3,0.5
NGC 3959,14.0,1.1,0.9
NGC 3960,8.3,7.0,7.0
NGC 3961,13.5,1.3,1.3
NGC 3962,10.7,3.4,2.8
NGC 3963,11.9,2.7,2.4
NGC 3964,13.9,0.9,0.7
NGC 3965,16.5,0.5,0.3
NGC 3966,14.5,2.8,0.6
NGC 3967,15.0,1.6,1.2
NGC 3968,11.8,2.7,1.9
NGC 3969,13.0,1.4,0.9
NGC 3970,14.0,1.2,0.5
NGC 3971,12.7,1.4,1.2
NGC 3972,12.3,3.7,1.0
NGC 3973,15.4,0.4,0.3
NGC 3974,14.0,1.2,1.1
NGC 3975,15.0,0.7,0.3
NGC 3976,11.5,3.4,1.1
NGC 3977,13.4,1.5,1.4
NGC 3978,12.7,1.7,1.5
NGC 3979,14.2,1.4,1.2
NGC 3980,14.4,1.5,1.4
NGC 3981,11.3,5.3,2.5
NGC 3982,11.0,2.3,2.0
NGC 3983,14.0,1.1,0.3
NGC 3984,13.5,1.4,1.2
NGC 3985,12.6,1.0,0.7
NGC 3986,12.6,2.8,0.6
NGC 3987,12.9,2.2,0.4
NGC 3988,13.3,0.9,0.8
NGC 3989,14.7,0.6,0.3
NGC 3990,12.6,1.4,0.8
NGC 3991,13.1,1.3,0.3
NGC 3992,9.8,7.5,4.4
NGC 3993,13.7,1.6,0.4
NGC 3994,12.7,0.9,0.5
NGC 3995,12.4,2.6,0.9
NGC 3996,13.4,0.9,0.7
NGC 3997,13.4,1.6,0.7
NGC 3998,10.7,2.7,2.3
NGC 3999,15.7,0.4,0.2
NGC 4000,14.5,1.0,0.2
NGC 4001,15.6,0.7,0.3
NGC 4002,14.0,0.8,0.4
NGC 4003,13.3,1.5,0.9
NGC 4005,13.1,1.2,0.7
NGC 4006,12.6,1.6,1.2
NGC 4007,13.9,1.2,0.7
NGC 4008,12.0,2.4,1.3
NGC 4010,12.6,4.2,0.9
NGC 4011,15.7,0.4,0.2
NGC 4012,13.4,1.9,0.6
NGC 4013,11.2,4.8,1.0
NGC 4014,12.3,2.2,1.3
NGC 4015,14.2,0.6,0.5
NGC 4016,13.3,1.5,0.8
NGC 4017,12.2,1.8,1.4
NGC 4018,13.8,1.7,0.3
NGC 4019,14.0,2.4,0.3
NGC 4020,12.7,1.9,1.0
NGC 4021,15.3,0.4,0.3
NGC 4022,13.0,1.2,1.2
NGC 4023,13.6,0.9,0.7
NGC 4024,11.7,1.9,1.6
NGC 4025,13.6,2.8,1.6
NGC 4026,10.8,4.7,1.2
NGC 4027,11.1,3.3,2.4
NGC 4028,13.3,2.2,1.3
NGC 4029,13.5,1.2,0.7
NGC 4030,10.6,4.2,3.2
NGC 4031,14.3,0.4,0.4
NGC 4032,12.3,1.9,1.8
NGC 4033,11.7,2.4,1.2
NGC 4034,13.5,1.7,1.2
NGC 4035,14.0,1.1,1.0
NGC 4036,10.7,4.0,1.8
NGC 4037,11.9,2.4,2.2
NGC 4038,10.3,3.4,2.0
NGC 4039,10.6,3.3,1.7
NGC 4040,13.3,1.9,1.3
NGC 4041,11.3,2.7,2.6
NGC 4042,16.4,0.1,0.1
NGC 4043,13.6,0.6,0.5
NGC 4044,13.0,1.2,1.1
NGC 4045,12.0,3.1,1.9
NGC 4046,12.8,3.1,1.9
NGC 4047,12.2,1.2,1.0
NGC 4048,13.6,0.6,0.5
NGC 4049,13.3,0.9,0.6
NGC 4050,12.2,3.0,2.0
NGC 4051,10.2,5.3,4.4
NGC 4052,8.8,10.0,10.0
NGC 4053,14.6,1.2,0.5
NGC 4054,15.2,0.5,0.3
NGC 4055,14.2,1.2,0.9
NGC 4056,16.5,0.2,0.2
NGC 4057,13.7,1.1,1.1
NGC 4058,13.1,1.2,0.6
NGC 4059,14.2,1.0,1.0
NGC 4060,15.6,0.4,0.2
NGC 4061,13.1,1.2,0.9
NGC 4062,11.1,4.0,1.8
NGC 4063,15.0,1.1,0.3
NGC 4064,11.4,4.6,1.7
NGC 4065,12.6,1.1,1.1
NGC 4066,12.9,1.2,1.2
NGC 4067,12.5,1.3,0.9
NGC 4068,12.5,3.2,1.7
NGC 4069,16.0,0.3,0.2
NGC 4070,13.1,1.0,1.0
NGC 4071,12.9,1.25,1.25
NGC 4072,15.6,0.5,0.2
NGC 4073,11.4,3.2,2.3
NGC 4074,15.4,0.4,0.2
NGC 4075,13.5,1.2,0.6
NGC 4076,13.4,0.9,0.8
NGC 4077,13.1,1.2,0.9
NGC 4078,13.2,1.3,0.5
NGC 4079,12.4,2.3,1.6
NGC 4080,13.8,1.2,0.5
NGC 4081,12.9,1.5,0.6
NGC 4082,15.0,0.9,0.3
NGC 4083,15.1,0.8,0.4
NGC 4084,14.4,0.4,0.4
NGC 4085,12.4,2.5,0.8
NGC 4086,13.6,1.0,0.9
NGC 4087,12.1,2.1,1.7
NGC 4088,10.6,5.6,2.1
NGC 4089,13.6,0.5,0.5
NGC 4090,13.9,1.2,0.5
NGC 4091,15.2,0.9,0.3
NGC 4092,13.2,1.0,1.0
NGC 4093,15.3,0.4,0.4
NGC 4094,11.8,4.1,1.5
NGC 4095,13.5,0.5,0.4
NGC 4096,10.9,6.5,1.8
NGC 4097,13.4,1.2,0.7
NGC 4098,14.5,0.6,0.4
NGC 4099,14.5,0.6,0.4
NGC 4100,11.2,5.4,1.7
NGC 4101,13.5,1.0,0.8
NGC 4102,11.2,3.1,1.7
NGC 4103,7.4,7.0,7.0
NGC 4104,12.1,2.6,1.6
NGC 4105,10.6,2.8,2.1
NGC 4106,11.4,2.3,1.7
NGC 4107,14.2,1.3,0.5
NGC 4108,12.3,1.7,1.4
NGC 4109,13.9,0.7,0.6
NGC 4110,13.7,1.3,0.7
NGC 4111,10.7,4.6,1.0
NGC 4112,12.0,1.6,0.9
NGC 4113,14.9,0.7,0.4
NGC 4114,13.0,1.8,0.8
NGC 4116,12.0,3.8,2.3
NGC 4117,13.0,2.5,0.9
NGC 4118,14.6,0.7,0.4
NGC 4119,12.2,3.9,1.8
NGC 4120,13.5,1.7,0.4
NGC 4121,13.5,0.4,0.4
NGC 4122,15.0,0.7,0.4
NGC 4123,11.4,4.3,3.2
NGC 4124,11.4,3.9,1.8
NGC 4125,9.7,6.0,5.1
NGC 4126,13.4,1.1,0.8
NGC 4127,12.6,2.5,1.2
NGC 4128,12.0,2.4,0.9
NGC 4129,12.5,2.3,0.6
NGC 4130,13.1,2.3,0.6
NGC 4131,13.1,1.4,0.7
NGC 4132,13.9,1.1,0.3
NGC 4133,12.3,1.8,1.3
NGC 4134,12.8,2.2,0.9
NGC 4135,13.9,0.7,0.5
NGC 4136,11.0,3.9,3.6
NGC 4137,14.1,1.1,0.7
NGC 4138,11.3,2.9,1.8
NGC 4139,13.7,1.0,0.5
NGC 4140,14.3,1.2,0.9
NGC 4141,13.7,1.3,0.9
NGC 4142,13.3,2.2,1.2
NGC 4143,10.6,2.9,1.9
NGC 4144,11.6,6.1,1.5
NGC 4145,11.3,5.9,4.1
NGC 4146,12.7,1.4,1.2
NGC 4147,10.3,4.0,4.0
NGC 4148,13.3,1.5,1.0
NGC 4149,13.2,1.3,0.3
NGC 4150,11.6,2.3,1.6
NGC 4151,10.8,6.8,5.3
NGC 4152,12.2,2.3,1.9
NGC 4153,10.3,4.1,4.1
NGC 4154,14.1,1.3,0.3
NGC 4155,13.3,1.1,1.0
NGC 4156,13.2,1.3,1.2
NGC 4157,11.4,6.7,1.2
NGC 4158,12.1,2.0,1.8
NGC 4159,13.4,1.3,0.5
NGC 4161,12.9,1.1,0.7
NGC 4162,12.2,2.3,1.4
NGC 4163,14.0,1.9,1.6
NGC 4164,15.7,0.5,0.3
NGC 4165,13.5,1.2,0.8
NGC 4166,13.1,1.2,1.0
NGC 4167,14.0,1.9,1.6
NGC 4168,11.2,2.8,2.2
NGC 4169,12.2,1.8,0.9
NGC 4172,13.2,1.3,1.1
NGC 4173,13.0,5.0,0.7
NGC 4174,13.3,0.8,0.3
NGC 4175,13.2,1.8,0.4
NGC 4176,14.6,0.7,0.5
NGC 4177,13.0,1.7,1.2
NGC 4178,11.4,5.0,1.7
NGC 4179,11.0,4.2,1.3
NGC 4180,12.6,1.5,0.5
NGC 4181,14.5,1.2,0.7
NGC 4182,13.5,1.5,0.5
NGC 4183,12.3,5.3,0.7
NGC 4184,99.9,4.0,4.0
NGC 4185,12.1,2.6,2.0
NGC 4186,13.8,1.0,0.8
NGC 4188,14.0,0.7,0.6
NGC 4189,11.7,2.5,1.7
NGC 4190,13.3,1.7,1.6
NGC 4191,12.8,1.2,0.8
NGC 4192,10.1,9.4,2.3
NGC 4193,12.3,2.2,1.1
NGC 4194,12.5,1.8,1.1
NGC 4195,14.2,1.6,1.4
NGC 4196,12.8,1.2,0.9
NGC 4197,12.8,3.4,0.6
NGC 4198,13.6,1.0,0.6
NGC 4199,15.5,0.5,0.5
NGC 4200,13.0,1.5,0.8
NGC 4201,14.0,0.9,0.8
NGC 4202,13.6,1.2,0.7
NGC 4203,10.9,3.5,3.2
NGC 4204,12.4,3.6,2.9
NGC 4205,12.9,1.7,0.6
NGC 4206,12.1,6.4,1.1
NGC 4207,12.5,1.6,0.8
NGC 4208,11.8,3.2,2.0
NGC 4210,12.5,2.0,1.6
NGC 4212,11.2,3.2,2.0
NGC 4213,12.5,1.7,1.7
NGC 4214,9.8,8.4,7.2
NGC 4215,12.1,1.8,0.7
NGC 4216,10.0,7.8,1.8
NGC 4217,11.2,4.8,1.5
NGC 4218,12.5,0.9,0.5
NGC 4219,11.9,4.2,1.2
NGC 4220,11.4,3.9,1.5
NGC 4221,12.3,2.0,1.4
NGC 4222,13.3,3.1,0.5
NGC 4223,13.0,2.5,1.4
NGC 4224,11.8,2.5,1.0
NGC 4225,14.0,0.7,0.5
NGC 4226,13.5,1.0,0.5
NGC 4227,12.7,1.5,0.9
NGC 4228,10.2,8.4,7.2
NGC 4229,13.2,1.1,0.8
NGC 4230,9.4,6.0,6.0
NGC 4231,13.3,1.2,1.1
NGC 4232,13.6,1.3,0.7
NGC 4233,11.9,2.4,1.1
NGC 4234,12.7,1.2,1.1
NGC 4235,11.6,3.9,0.9
NGC 4236,9.6,22.6,6.9
NGC 4237,11.6,2.1,1.4
NGC 4238,13.6,1.8,0.5
NGC 4239,12.8,1.8,1.2
NGC 4240,14.0,1.2,1.2
NGC 4241,11.9,1.7,1.4
NGC 4242,10.8,5.2,4.0
NGC 4243,13.7,1.2,1.2
NGC 4244,10.4,15.9,1.8
NGC 4245,11.4,3.3,2.4
NGC 4246,12.7,2.3,1.2
NGC 4247,13.5,0.8,0.7
NGC 4248,12.5,2.9,1.2
NGC 4249,14.8,0.5,0.5
NGC 4250,11.8,2.3,1.9
NGC 4251,10.7,3.6,2.5
NGC 4252,14.0,1.3,0.3
NGC 4253,13.1,0.9,0.8
NGC 4254,9.9,5.3,4.6
NGC 4255,12.8,1.3,0.5
NGC 4256,11.9,4.1,0.7
NGC 4257,14.0,1.0,0.3
NGC 4258,8.4,17.4,6.6
NGC 4259,13.6,1.1,0.4
NGC 4260,11.8,2.4,1.2
NGC 4261,10.4,3.8,3.5
NGC 4262,11.6,1.8,1.6
NGC 4263,14.0,1.2,0.6
NGC 4264,12.8,0.9,0.7
NGC 4265,12.6,1.2,0.6
NGC 4266,13.7,1.8,0.4
NGC 4267,10.9,3.0,2.8
NGC 4268,12.8,1.4,0.6
NGC 4269,12.9,1.3,0.8
NGC 4270,12.2,2.0,0.9
NGC 4271,12.6,1.5,1.3
NGC 4272,13.1,1.0,0.9
NGC 4273,11.9,2.3,1.5
NGC 4274,10.4,6.8,2.4
NGC 4275,13.1,0.8,0.7
NGC 4276,12.4,1.6,1.4
NGC 4277,13.4,1.1,0.8
NGC 4278,10.2,4.0,3.9
NGC 4279,14.0,1.1,0.7
